business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': 35.9648461, 'lng': -86.88359969999999}, 'viewport': {'northeast': {'lat': 35.9661216302915, 'lng': -86.8823248697085}, 'southwest': {'lat': 35.9634236697085, 'lng': -86.8850228302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Miso,"[{'height': 2184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110964790727317409896"">D.J. Eshelman</a>'], 'photo_reference': 'AW30NDx2o7EORNAHestUtwqTW_nh8IYFmwiN1tdugNd4YIBSUWNyjRaB4khyD-zU-glCj3GO9qmnd2o8AYZWr0KhBmxf2bN8K1grFqDPX-2c1uBojTSY8gkedQkArPM0CwTwDgo8On7xN4CwHJLPp7rHUY2VdGq1QDd8VFTWDIkDiuWilWIr', 'width': 4608}]",ChIJq3jrYOB9ZIgRjt63tdDTF28,"{'compound_code': 'X478+WH Franklin, TN, USA', 'global_code': '867MX478+WH'}",2.0,4.5,ChIJq3jrYOB9ZIgRjt63tdDTF28,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",144.0,"2020 Fieldstone Parkway, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9335427, 'lng': -86.8214229}, 'viewport': {'northeast': {'lat': 35.9350078802915, 'lng': -86.82003091970849}, 'southwest': {'lat': 35.9323099197085, 'lng': -86.8227288802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Granite City Food & Brewery,"[{'height': 2184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118443531038242665439"">Cynthia Beer</a>'], 'photo_reference': 'AW30NDwEPl0rITM4QiDa_jX-Gymo63ijd7_EJLMMhmKuXTbNi9x7PEiVPgRkcwszny_cwdBH7wd5lAOxmn2yOoW_caPuxzCcZStUre_HSOb-fqvt85w3YO59a_njnHDsPxleL5T9GZWS37Ca2LwrJNOv3ztCipLutnoGsj-ZLcMK22HPh0Q', 'width': 4608}]",ChIJeRSWpDR5ZIgR-7oYH4uUmno,"{'compound_code': 'W5MH+CC Franklin, TN, USA', 'global_code': '867MW5MH+CC'}",2.0,4.1,ChIJeRSWpDR5ZIgR-7oYH4uUmno,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",918.0,"1864 West McEwen Drive, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.96261439999999, 'lng': -86.812268}, 'viewport': {'northeast': {'lat': 35.9639401302915, 'lng': -86.81081471970849}, 'southwest': {'lat': 35.9612421697085, 'lng': -86.8135126802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103080353313896957747"">David Pyle</a>'], 'photo_reference': 'AW30NDxQAoj9XlUhcT2tHdm4-VgbcWX9EC5LZwXh2PYy1R9cee1Pk0oToR3za-H0ppgYh3mTxMM6QLtXOEoL1k4sRVlesb9cfDEZqVNgZaUw-q8aP5ACU2M2wixhkfe6ETQi0ZlzFOPs0VIZFol5zmXe2zR2mMUIAsEIRcYspBQjRjzl-WaP', 'width': 4032}]",ChIJsxmmLP17ZIgReZdUdmt-Slg,"{'compound_code': 'X57Q+23 Franklin, TN, USA', 'global_code': '867MX57Q+23'}",1.0,3.7,ChIJsxmmLP17ZIgReZdUdmt-Slg,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",92.0,"1735 Galleria Boulevard Suite 1060, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0789336, 'lng': -86.9533919}, 'viewport': {'northeast': {'lat': 36.0804807302915, 'lng': -86.95197926970849}, 'southwest': {'lat': 36.0777827697085, 'lng': -86.95467723029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Arby's,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115102254340876871248"">Russell Sharpe (RedneckRebel)</a>'], 'photo_reference': 'AW30NDxKBeV7vETq2lS-dZl0evWrZMv8x3ogsi94HjCTcm8wxSaf-ix57Dyicr_QGJ-_rU9HECjRj-NbY2IeaNwxksvmq1xsYFAk4lJ0tYEi0JCm6eLyhg1E1owtp3e-khRC3nJTAU_8-SM43WjEdes0V1QoHuvdczUOSb9CERwNvFZXje-Y', 'width': 1920}]",ChIJb49EEe6IZIgRDoL_UokUT0g,"{'compound_code': '32HW+HJ Nashville, TN, USA', 'global_code': '868M32HW+HJ'}",1.0,3.9,ChIJb49EEe6IZIgRDoL_UokUT0g,GOOGLE,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",615.0,"7689 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0801576, 'lng': -86.9528508}, 'viewport': {'northeast': {'lat': 36.0814652802915, 'lng': -86.9515623697085}, 'southwest': {'lat': 36.0787673197085, 'lng': -86.9542603302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sir Pizza of Bellevue,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101205809325773211442"">Sir Pizza of Bellevue</a>'], 'photo_reference': 'AW30NDywZep3OlkXac4PhhGAD5KKYOsiCN8SHgdQhWhYHIAg9UeRbOg-92e_KteqLJPx3lRqeM3Fq2PM1fyMFvmHEuX7neR_NG63WsxWHOMg3PLV8gzobiJpC4aCaEsueGqONW9lN3kp5gyVXYg4CMt0PmlKFw4fsyJpQ5wNhyweuL87gbqh', 'width': 4032}]",ChIJ5dZIJu6IZIgR0okEZ89h4Nw,"{'compound_code': '32JW+3V Nashville, TN, USA', 'global_code': '868M32JW+3V'}",2.0,4.2,ChIJ5dZIJu6IZIgR0okEZ89h4Nw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",227.0,"7648 Highway 70 South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9460434, 'lng': -86.8279761}, 'viewport': {'northeast': {'lat': 35.94730038029149, 'lng': -86.82664106970849}, 'southwest': {'lat': 35.9446024197085, 'lng': -86.82933903029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Burger Up Franklin,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103139195764352727917"">Burger Up Franklin</a>'], 'photo_reference': 'AW30NDwV3A4AHeV6inKQ5hzYL7P0elHsitKDunhj0nZZgst7hwtBQFUGIhuShHtyRhbXGRck-QAaB4oInJC7ze1lXHzlfI9UV1wj17nVtTBzI2cs5Wq1pU5cg-ePWnhqOiDaJ0bXIS4mLaa7nw5UGeJxWzgDj1bn0dgbM9fPP_Pua44bfq2n', 'width': 682}]",ChIJISoNQbF-ZIgRW5nfi9MU9WU,"{'compound_code': 'W5WC+CR Franklin, TN, USA', 'global_code': '867MW5WC+CR'}",2.0,4.2,ChIJISoNQbF-ZIgRW5nfi9MU9WU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1129.0,"401 Cool Springs Boulevard B, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.959332, 'lng': -86.806999}, 'viewport': {'northeast': {'lat': 35.9605844802915, 'lng': -86.8057538197085}, 'southwest': {'lat': 35.9578865197085, 'lng': -86.8084517802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wild Ginger,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102011521934684271280"">: Dema</a>'], 'photo_reference': 'AW30NDx9krJSniwNnu8qwwYjgIa9j_ZNvufPvbFEgBZZNYLa6wJAyYNDnFSAiYQa5YKjoC7DFLXonJiRWA5i2OEeQdH4RBRNdU6XZnJrgUue3asgxgIDFFN4zFDMZUWQX1o2d63Unz47crlvEdNZAeQHyQtia5dZV_f9VE0kKQRJjfJ7cQiC', 'width': 3264}]",ChIJKTuYslh5ZIgR0mwIPe5OeXU,"{'compound_code': 'X55V+P6 Franklin, TN, USA', 'global_code': '867MX55V+P6'}",3.0,4.5,ChIJKTuYslh5ZIgR0mwIPe5OeXU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",937.0,"101 Market Exchange Court, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9354543, 'lng': -86.8254986}, 'viewport': {'northeast': {'lat': 35.9366887302915, 'lng': -86.82413166970849}, 'southwest': {'lat': 35.9339907697085, 'lng': -86.8268296302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BrickTop's,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113769755557972882413"">Jennifer Markham (Hawyanvixen)</a>'], 'photo_reference': 'AW30NDxZhyxQr6vcXuHbfF1R_wRcqz4mSpw2UHmSdEVMF8YAlBtd0L92HgmRRkN9Je6ZQ4Q1aRrsH2GchPMDaI9XcKK58qaaeNczF1aETjc_jmrEjWmsx5T_Wvey4ZrFYbVicPPdfcreMn7_FJb_k1tHar_0UA66cBDpbPp0MB2Tq3p2O9Cw', 'width': 4032}]",ChIJ89g8tst-ZIgRkl1e8nVqDCU,"{'compound_code': 'W5PF+5R Franklin, TN, USA', 'global_code': '867MW5PF+5R'}",3.0,4.5,ChIJ89g8tst-ZIgRkl1e8nVqDCU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1213.0,"1576 West McEwen Drive, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.02647659999999, 'lng': -86.7897115}, 'viewport': {'northeast': {'lat': 36.0277370302915, 'lng': -86.78840416970849}, 'southwest': {'lat': 36.0250390697085, 'lng': -86.7911021302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chill Spot,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103930068987904106425"">Brandon Williams</a>'], 'photo_reference': 'AW30NDyhfRMLQ5JGvsQTqWLUMI6VoZB8tNmwvDPmCo6T89JNHwf-LfnNtDit6ABQFM0MFKV0iwtO3KfNDESckW1197kTi8u8Xoxyr9n-iZAX2HS6VfiacBrZ6nSwJCycf3UIpN9eyMI524iip2uDmyefMSZ3QzhXq9zur3ADNgXq5Gsxel2S', 'width': 3024}]",ChIJWQm3kyJ7ZIgROc_vW3IpUvA,"{'compound_code': '26G6+H4 Brentwood, TN, USA', 'global_code': '868M26G6+H4'}",1.0,4.4,ChIJWQm3kyJ7ZIgROc_vW3IpUvA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",195.0,"330 Franklin Road #908, Brentwood",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.02147009999999, 'lng': -86.8054681}, 'viewport': {'northeast': {'lat': 36.02295793029149, 'lng': -86.8040653697085}, 'southwest': {'lat': 36.0202599697085, 'lng': -86.80676333029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/golf-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/golf_pinlet,Brentwood Country Club,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117480794710350316205"">Isacc Eleazar Osorto Flores</a>'], 'photo_reference': 'AW30NDxJP641ezVIPC0uYyqXvfAlob7s-kOgr394Z8zNzXbog0g5ZeaT4h4VQ0sNZRDwAD3Cdo883crMXRYKFB64G0uKj7sFLGcnmx5SC_Xz7oe_Ci8Vtz-9iEW30SryScPW8SknM9gV14Kxp9u6qFmyra5P2ptFMB2z5xaHfRy9UcyyhBww', 'width': 4000}]",ChIJ2R0pn2x7ZIgRYbSCgoHmwRs,"{'compound_code': '25CV+HR Brentwood, TN, USA', 'global_code': '868M25CV+HR'}",,4.6,ChIJ2R0pn2x7ZIgRYbSCgoHmwRs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",160.0,"5123 Country Club Drive, Brentwood",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 35.944105, 'lng': -86.8207438}, 'viewport': {'northeast': {'lat': 35.94547043029151, 'lng': -86.81927551970848}, 'southwest': {'lat': 35.94277246970851, 'lng': -86.8219734802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chick-fil-A,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109652775737100577966"">Steve Dycus</a>'], 'photo_reference': 'AW30NDy6iiA9qc6buo8qlb5oZPQRwt-q-SSLjdq_BYB_vtNYeM3JCtWUckrRgQSEP_HvpC6HuNVxMSzjt1BBKrb0jyqLq_Blt3Bkeph5LYPSIlOJO3QZOSshes7VMZ7h-rmrjvpmk-aU2RgYbvL7JSyixo1Ke1y-lw8Du3xFocRuNpWqRpyB', 'width': 3024}]",ChIJI7Cin0x5ZIgR9BbFxOfzWE0,"{'compound_code': 'W5VH+JP Franklin, TN, USA', 'global_code': '867MW5VH+JP'}",1.0,4.6,ChIJI7Cin0x5ZIgR9BbFxOfzWE0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2725.0,"3063 Mallory Lane, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.92339499999999, 'lng': -86.870905}, 'viewport': {'northeast': {'lat': 35.9246739802915, 'lng': -86.8695498697085}, 'southwest': {'lat': 35.9219760197085, 'lng': -86.8722478302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Frothy Monkey,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112414651217151741690"">Frothy Monkey</a>'], 'photo_reference': 'AW30NDzJZgLaRwd_8YTD81QnbzI03IC2OAdGCVwPdtEeUNjyd33pGG2Yr8hrDcs2vyDGLblLy3i5luEU0SDpwl6fBqztRgablTFO5uLRUVDq1ju_prgd4jmr-HaHUOGXoBEP-KH1CGk51K34tKiMYby2Cd5zvS0WUvP_CcsKccop2Ipb_F9f', 'width': 1536}]",ChIJ7V3DGFJ-ZIgRx9_RJIYqlK4,"{'compound_code': 'W4FH+9J Franklin, TN, USA', 'global_code': '867MW4FH+9J'}",2.0,4.4,ChIJ7V3DGFJ-ZIgRx9_RJIYqlK4,GOOGLE,"['restaurant', 'bar', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",1379.0,"125 5th Avenue South, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.0315878, 'lng': -86.8023486}, 'viewport': {'northeast': {'lat': 36.0329887802915, 'lng': -86.8009713697085}, 'southwest': {'lat': 36.0302908197085, 'lng': -86.80366933029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,China Wok,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110607919242413348528"">Seldon Fisher</a>'], 'photo_reference': 'AW30NDx-59FDy-jkcCCvVeHZ_NXN-73qR2aUzI02Gm5y9OAJGtGuj3qVNNVyqf5X-k5qRYxSS8ChZAxsPRK37NSIf0WFrdD_HPm8ETiTinhZf4dbdbk-byq8v0vmm0d9yjNshGZJt7AqCvsS6LBti9sEFgBa-oirbSRLpEemQFrud1-0G_ng', 'width': 3000}]",ChIJT5YaREd7ZIgRaCqXyI1LxCQ,"{'compound_code': '25JX+J3 Brentwood, TN, USA', 'global_code': '868M25JX+J3'}",1.0,4.1,ChIJT5YaREd7ZIgRaCqXyI1LxCQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",115.0,"214 Ward Circle, Brentwood",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9953303, 'lng': -86.8864054}, 'viewport': {'northeast': {'lat': 35.9967635802915, 'lng': -86.8849794697085}, 'southwest': {'lat': 35.9940656197085, 'lng': -86.8876774302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nashville Pizza Company,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115762557562025466326"">David “The Redneck Garage” Sutton</a>'], 'photo_reference': 'AW30NDxjsihvc41AIqF1CXXFH6wUZo3kQPbzl_g9qkBxYKb1KiSwHMtXvcVSCvi9jk0qsHx8OS3DIhN0rsK5GP16THQ7cNEnej9hIWRtbG8WYR8UEDnoQbkovNdAvQSm5D012AeFdVKHB-1RZZ94uj8ijZD3iwlzBxyx1Z46iFUJo1uYSNt-', 'width': 4032}]",ChIJ0RSexpl9ZIgR0sUp_fGEbeY,"{'compound_code': 'X4W7+4C Franklin, TN, USA', 'global_code': '867MX4W7+4C'}",2.0,4.3,ChIJ0RSexpl9ZIgR0sUp_fGEbeY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",194.0,"2176 Hillsboro Road #106, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.044162, 'lng': -86.955697}, 'viewport': {'northeast': {'lat': 36.0455422302915, 'lng': -86.95431066970849}, 'southwest': {'lat': 36.0428442697085, 'lng': -86.9570086302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107899068421864051634"">C</a>'], 'photo_reference': 'AW30NDxBcx7sidX_UHyemivJNi-qXva5UKfpNtJoOvyxxrZmyQ0P1gWmf6q8tBM224S2bc-Ckd1oJRLy6YzQoNSBZ2cxRWzLdp0asb35hYA7pVPFgJH7fUY8oEe1FXCzIb8sRwQoXJLxXf7UipU1jxmrcdSMHhN7naeFG9v8HySlVndCG8s', 'width': 4032}]",ChIJO2iSOCSGZIgRpbyxnaezcf4,"{'compound_code': '22VV+MP Nashville, TN, USA', 'global_code': '868M22VV+MP'}",2.0,4.3,ChIJO2iSOCSGZIgRpbyxnaezcf4,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",345.0,"8121 Tennessee 100, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9651709, 'lng': -86.8136814}, 'viewport': {'northeast': {'lat': 35.9664241802915, 'lng': -86.81226051970849}, 'southwest': {'lat': 35.9637262197085, 'lng': -86.8149584802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Honey Baked Ham Company,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116494618270940904923"">Tara Allen 51</a>'], 'photo_reference': 'AW30NDxNuhYB45TWDfdQMXEypnudtyFdXuDi7TOwRg3jquy0t9qJ4Oc1_9KzNeL8uVWXb2cljeyR5A7VUKt0jGJC0zdBXwU8Be1_4u9Nm4EI-Z56GaJIioSMbx0LFJZ3WihpcuF_9YC_-ql-ekCCNWh1Oep2WLq3ePvDbuPqif87UKXXfBwS', 'width': 4032}]",ChIJy0rALv17ZIgRpe3bo6L7pBQ,"{'compound_code': 'X58P+3G Franklin, TN, USA', 'global_code': '867MX58P+3G'}",2.0,4.2,ChIJy0rALv17ZIgRpe3bo6L7pBQ,GOOGLE,"['restaurant', 'grocery_or_supermarket', 'meal_delivery', 'food', 'point_of_interest', 'store', 'establishment']",103.0,"1709 Galleria Boulevard Suite 1025, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.92427620000001, 'lng': -86.8703053}, 'viewport': {'northeast': {'lat': 35.9257358802915, 'lng': -86.86901666970849}, 'southwest': {'lat': 35.9230379197085, 'lng': -86.8717146302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,55 South,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114778109534769310252"">Eiwor Forsberg</a>'], 'photo_reference': 'AW30NDxNMDpzIh8NLm_A-dKymuy2tTJ9YE_gjN3CdHXawd-jWOrRzLXc8r5vfwiT3Y6E653Ww4TMMI7_uURxQkrqkC1-N2IB4IjV6_i11iFuqFjUzDpLII-DIHESHwBBLujPB8dIedSBrZWB2KjCDOJDP9t5QGSkn-0piJRU_grmKl7EXthb', 'width': 2560}]",ChIJ269DkFF-ZIgR29YtBFRUHyo,"{'compound_code': 'W4FH+PV Franklin, TN, USA', 'global_code': '867MW4FH+PV'}",2.0,4.5,ChIJ269DkFF-ZIgR29YtBFRUHyo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1389.0,"403 Main Street, Franklin",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.9664281, 'lng': -86.804184}, 'viewport': {'northeast': {'lat': 35.96773433029151, 'lng': -86.8029117197085}, 'southwest': {'lat': 35.96503636970851, 'lng': -86.80560968029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Amerigo Italian Restaurant,"[{'height': 3488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100159040895713463325"">Amerigo Italian Restaurant</a>'], 'photo_reference': 'AW30NDzmXI_RfKpPz9nlRJG02zJDqf_s69QOVKWUoBm0M0EUcQVfhUwWHhSlEAb_3w5Z0no1yrZUIqqZ2ng0oAo8IRbN-F7iBqpUY3e_zuQquZLfzeCQWCqHB8Ix2lw9Vjm4ORnaWfE_uShthcmNLseMX8G2FmSs-tGi8-q0PO53JGoTVUBD', 'width': 5234}]",ChIJITRuIed7ZIgRYo2q5vpjzIU,"{'compound_code': 'X58W+H8 Brentwood, TN, USA', 'global_code': '867MX58W+H8'}",2.0,4.5,ChIJITRuIed7ZIgRYo2q5vpjzIU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1082.0,"1656 Westgate Circle, Brentwood",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.895894, 'lng': -86.996466}, 'viewport': {'northeast': {'lat': 35.8971512302915, 'lng': -86.9950168697085}, 'southwest': {'lat': 35.8944532697085, 'lng': -86.99771483029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fox & Locke,"[{'height': 2194, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116565868897096694766"">Fox &amp; Locke</a>'], 'photo_reference': 'AW30NDwAMUN1CzDdXNlqy9jmGylav0jMG5s5v4f-2XGvBUKZlWT8E-NL_P1TuI8UKTj8OO2-FfMnFFja6MM2Jd9iD6blTe0BUy1sEkjsOWkhPh85oZ-AQsVmvhb4CbPKiKWl-90e-eLtx76v86sFHIdDbjVvYd7nr8DO_OxDPm7NyFLEbYru', 'width': 3709}]",ChIJzRtblBaCZIgRGS2pR7Our5c,"{'compound_code': 'V2W3+9C Franklin, TN, USA', 'global_code': '867MV2W3+9C'}",1.0,4.4,ChIJzRtblBaCZIgRGS2pR7Our5c,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1397.0,"4142 Old Hillsboro Road, Franklin",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 36.0877452, 'lng': -87.10138640000001}, 'viewport': {'northeast': {'lat': 36.0890456802915, 'lng': -87.10002766970851}, 'southwest': {'lat': 36.0863477197085, 'lng': -87.10272563029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113970254410936441511"">Shabaz Mohammed</a>'], 'photo_reference': 'AW30NDzLHwmHQn_uF4ga9ATQDqi3sIsexf-NLk6kFNgZd_zH1XdF3R1U2x2nrPVr3FT4jQDZWjNlQuqeTUcktQ7Ir1zwjMII5g2eStapmS3dbjl_8AjUz9uD0HPrLT-eDtVJ5_EXR1MoNLXVjB9ZagejQhL-xBiMYuHkAFp_piBm4PUwZUQH', 'width': 3264}]",ChIJd4Yby1GQZIgRrfkl6ML-QXE,"{'compound_code': '3VQX+3C Kingston Springs, TN, USA', 'global_code': '868J3VQX+3C'}",1.0,4.2,ChIJd4Yby1GQZIgRrfkl6ML-QXE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",150.0,"107 West Kingston Springs Road, Kingston Springs",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 35.947751, 'lng': -86.82133499999999}, 'viewport': {'northeast': {'lat': 35.9490200302915, 'lng': -86.8199667697085}, 'southwest': {'lat': 35.9463220697085, 'lng': -86.8226647302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Drake's Cool Springs,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116970180875572918150"">Glenn H</a>'], 'photo_reference': 'AW30NDxKYiQW1uxdLOdyc2VhBsoCm1jG4TuLhXfojfGadhzTekO50IPRzWKs2E7l5nb2av_TrQJtZ4uUypa1I71M4NE-bvTIHzjZwuYO3XsEm1EotDMje5oRfX_757gAYhSPXjPD7_qiyd4CSy7I7v-50pqZL8eyDWmrQQGstKWGIfVl3wOQ', 'width': 4032}]",ChIJXfqRE015ZIgRd4QgxVZBQEo,"{'compound_code': 'W5XH+4F Franklin, TN, USA', 'global_code': '867MW5XH+4F'}",2.0,4.4,ChIJXfqRE015ZIgRd4QgxVZBQEo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1714.0,"553 Cool Springs Boulevard, Franklin",{'open_now': True},
