business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 44.0387077, 'lng': -123.0689468}, 'viewport': {'northeast': {'lat': 44.0401104802915, 'lng': -123.0675365197085}, 'southwest': {'lat': 44.0374125197085, 'lng': -123.0702344802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Beppe & Gianni's Trattoria,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104874684148313624406"">Sandra Moreno</a>'], 'photo_reference': 'AW30NDwJj-PdiNus9GEAlSsf1Qvo6TMJUX9bJ_MwSUzEYbKgJTIiCqOn1KO7qq2KnIjXJ_sZUrvwIH3-qQz-xdhuYwLFZGKJOeWDpOXg0_gTsHHThzOZx12xmw8ZRAM-iAD_b0tZJmg_YIRAkVy8U5ogLnOZDvtNrC4YhMJTh8qustpRNgqR', 'width': 4032}]",ChIJC8c2UDEewVQR-7uM3edxkgA,"{'compound_code': '2WQJ+FC Eugene, OR, USA', 'global_code': '84PR2WQJ+FC'}",4.6,ChIJC8c2UDEewVQR-7uM3edxkgA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",910,"1646 East 19th Avenue, Eugene",3.0
OPERATIONAL,"{'location': {'lat': 44.0259109, 'lng': -123.0930204}, 'viewport': {'northeast': {'lat': 44.02740018029149, 'lng': -123.0914871697085}, 'southwest': {'lat': 44.02470221970849, 'lng': -123.0941851302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Sunrise Asian Food Market,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110280008321584074912"">Shoi Suyama</a>'], 'photo_reference': 'AW30NDysHGKjmrQOv_udpiGtV52ftzR3uGS_SL_LMpN_8Cc9VCdk4-9OvKycRrgqy_E4UiXet1uCs4beSU8ECSuizD9-xjKMjRiBIrjbc5Hcwe5X099IxzuIE0pMBv6QIEaTH0k8NArPxamiz7bG-LEf87r30hWCwIVFAvnZY-lcR0tH1yb0', 'width': 3024}]",ChIJV60J2FQewVQRaS0AkJ0Tim0,"{'compound_code': '2WG4+9Q Eugene, OR, USA', 'global_code': '84PR2WG4+9Q'}",4.7,ChIJV60J2FQewVQRaS0AkJ0Tim0,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1322,"70 West 29th Avenue, Eugene",
OPERATIONAL,"{'location': {'lat': 44.0595785, 'lng': -123.0849541}, 'viewport': {'northeast': {'lat': 44.0611531302915, 'lng': -123.0835703697085}, 'southwest': {'lat': 44.0584551697085, 'lng': -123.0862683302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,McMenamins North Bank,{'open_now': True},"[{'height': 375, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115358044396596792326"">McMenamins North Bank</a>'], 'photo_reference': 'AW30NDwgIpyss1dEdPuaGjWrp2N5KRJ3jX12synKp6UGdcANp7KzSbPOLl2MFR1kQ6k3NCmLKxsuJZqWaziIB4g2vC88UqW4A-khZrkanWVKh3r3i7bLicK5eiwJ6-YiInXSSKtN1MCnAzWsg2cddsZreGkTJNImlGlcVc02r5euqBXwTXTb', 'width': 500}]",ChIJ28sqPQUewVQRi_dAaFstBfs,"{'compound_code': '3W58+R2 Eugene, OR, USA', 'global_code': '84PR3W58+R2'}",4.3,ChIJ28sqPQUewVQRi_dAaFstBfs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2263,"22 Club Road, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.058064, 'lng': -123.1114026}, 'viewport': {'northeast': {'lat': 44.0595282802915, 'lng': -123.1101658197085}, 'southwest': {'lat': 44.0568303197085, 'lng': -123.1128637802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Better Living Room by Ninkasi Brewing,{'open_now': False},"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111549823494356699827"">The Better Living Room by Ninkasi Brewing</a>'], 'photo_reference': 'AW30NDw5lSR-_JkNe1ZOT98jMHu-mgaHsyANC8v1YK77SoQGkM3txKeKe0FNL9VN810udxBheoWBXBS-mF18bgw0tfU_pNqJYccnNHp51aiQUjNE0sUiY6ddwfVg2X5Zba6AZn-iKIMhAgBSbfHyxtJrn8Ohij5LkoWvCEK2V5vHN9O6Z3_J', 'width': 1000}]",ChIJj4VBPXQewVQRp9oe5fi9lqU,"{'compound_code': '3V5Q+6C Eugene, OR, USA', 'global_code': '84PR3V5Q+6C'}",4.5,ChIJj4VBPXQewVQRp9oe5fi9lqU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",453,"155 Blair Boulevard, Eugene",
OPERATIONAL,"{'location': {'lat': 44.0442361, 'lng': -123.080766}, 'viewport': {'northeast': {'lat': 44.0456753302915, 'lng': -123.0794096197085}, 'southwest': {'lat': 44.0429773697085, 'lng': -123.0821075802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pegasus Pizza,{'open_now': False},"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112280021791021291539"">Pegasus Pizza</a>'], 'photo_reference': 'AW30NDyfcEsicjkPwuw_XNkowdTrBrbaIpm3w8KRw4hlfytwI_Qn9jata0vdyWv9R0NXIuN4pAIaYIn4oQPYWTuZTnV5tKOvA4IemFrofVlf-RGMcMKxG6pLZZkwJ0KQk70ffflI9x42oU-Mjc3yF0IwYi2iwQ9bsy_or_dZxpnvVyy8Csl6', 'width': 600}]",ChIJzTocLDkewVQRvl7-RFWcnqQ,"{'compound_code': '2WV9+MM Eugene, OR, USA', 'global_code': '84PR2WV9+MM'}",4.2,ChIJzTocLDkewVQRvl7-RFWcnqQ,GOOGLE,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",264,"790 East 14th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.049821, 'lng': -123.090191}, 'viewport': {'northeast': {'lat': 44.0511761802915, 'lng': -123.0889652697085}, 'southwest': {'lat': 44.0484782197085, 'lng': -123.0916632302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ambrosia Restaurant & Bar,{'open_now': False},"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113508918855693907863"">Ambrosia Restaurant &amp; Bar</a>'], 'photo_reference': 'AW30NDxxAgV-c4_QLSbvks9ekDGoXo_7_dLPGU67K-sgZdeoCKHMBTzB_z6txjTOXMw6Wru8cEM-a_jw-5vY8j_0THgjw29rHmdmUviDOBQ2Vq3So94KwWWCpLX8vFwhYmaFrvnkXfAsj84dsxXlwL6nowl69_3_2vtz6PY6WiZnaIUtswfn', 'width': 800}]",ChIJ_cSW5RQewVQRbC5MkRJDfoU,"{'compound_code': '2WX5+WW Eugene, OR, USA', 'global_code': '84PR2WX5+WW'}",4.2,ChIJ_cSW5RQewVQRbC5MkRJDfoU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",541,"174 East Broadway, Eugene",3.0
OPERATIONAL,"{'location': {'lat': 44.06783739999999, 'lng': -123.0723681}, 'viewport': {'northeast': {'lat': 44.0689744302915, 'lng': -123.0708986697085}, 'southwest': {'lat': 44.0662764697085, 'lng': -123.0735966302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118327213791789510511"">Y妹Y笨</a>'], 'photo_reference': 'AW30NDw8nzyrrsWn9GXD9SXpfj_o7XdaXobpb8bkK7E1j_S8Q6Bl-3gqIDCyx1fWXZCdF0xiPPsfIgqpRq2zZi9rREhJqv1N_PiI4Xgoeup483SPD4_nsVq-HI3xKDepjgbfkgf7LGNJxesDvFw2xDWI1QCnA5vq85wDIsZyL9VHPicmMXT6', 'width': 3024}]",ChIJYQ-g__vhwFQRBx8KMS0QvGs,"{'compound_code': '3W9H+43 Eugene, OR, USA', 'global_code': '84PR3W9H+43'}",4.1,ChIJYQ-g__vhwFQRBx8KMS0QvGs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",846,"460 Coburg Road Ste 302, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.05113799999999, 'lng': -123.0956416}, 'viewport': {'northeast': {'lat': 44.05247833029151, 'lng': -123.0943636697085}, 'southwest': {'lat': 44.04978036970851, 'lng': -123.0970616302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Whirled Pies Downtown,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110304031970064041930"">Whirled Pies Downtown</a>'], 'photo_reference': 'AW30NDwzBAMmy2oW-LnyWMdICNmVNbpYCqIhuwRDwZHj-6BkKlRLdqEUhKNWuWGMfVOvYA5oWi254_epKgMwJGad16OXogtWZ3X2h0zc0S_vdozS2agRwii39Bzw6dKpZoFANyWoMVRQUoj92XZ1R3hQkvOVyEF1FtTkNjmQvgAxVtZXMtof', 'width': 2048}]",ChIJaYk9ymwewVQR04AHEQbDyfA,"{'compound_code': '3W23+FP Eugene, OR, USA', 'global_code': '84PR3W23+FP'}",4.3,ChIJaYk9ymwewVQR04AHEQbDyfA,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",637,"199 West 8th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0423534, 'lng': -123.0925863}, 'viewport': {'northeast': {'lat': 44.04382398029151, 'lng': -123.0912704697085}, 'southwest': {'lat': 44.04112601970851, 'lng': -123.0939684302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,The Bier Stein,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109671738535809578834"">A.L. Young</a>'], 'photo_reference': 'AW30NDxPK7TINdXW0iHENYn-gasw59ijTojfwgar77hcf80clADp-ZFcDCE8pefiMUcnOUFV2g3y2NsvJ3l1bp0sFwr3iRqpGgMGL7V3EyPg6gzYINTC0CyDuj8DuBkLJqHo0b8vLbXap7VNq20Vejqu2OLgd4DRIYkUAzfQ_Z9jlIbn53X5', 'width': 2604}]",ChIJ92vW2EMewVQRGvUnuOnPXCw,"{'compound_code': '2WR4+WX Eugene, OR, USA', 'global_code': '84PR2WR4+WX'}",4.6,ChIJ92vW2EMewVQRGvUnuOnPXCw,GOOGLE,"['liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2173,"1591 Willamette Street, Eugene",
OPERATIONAL,"{'location': {'lat': 44.07128609999999, 'lng': -123.1043291}, 'viewport': {'northeast': {'lat': 44.07247393029149, 'lng': -123.1029506697085}, 'southwest': {'lat': 44.06977596970849, 'lng': -123.1056486302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Olive Garden Italian Restaurant,{'open_now': True},"[{'height': 2465, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100299576244550238650"">JEFF FILKINS</a>'], 'photo_reference': 'AW30NDwZpytyV73wOTsySaNrOffwsDTinagmLYybtM4MK9z91bfIpZkJm7yVzy0T1noPdiW89RIC9SGqqMR6nsL-aaFUqIYb_0wKDWf_-WxE4dc6Wn7TGUd0jUPCYVGGUudgmrGNe1ncRaCzJXp8lPtWLWPB_2tq4tU_6bQkgoOknfI4VBT0', 'width': 3938}]",ChIJl_8eOuUdwVQRfVPJFNKM4GQ,"{'compound_code': '3VCW+G7 Eugene, OR, USA', 'global_code': '84PR3VCW+G7'}",4.3,ChIJl_8eOuUdwVQRfVPJFNKM4GQ,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3470,"1077 Valley River Drive, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0563657, 'lng': -123.034178}, 'viewport': {'northeast': {'lat': 44.0578116802915, 'lng': -123.0328095697085}, 'southwest': {'lat': 44.05511371970851, 'lng': -123.0355075302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109855533719282552670"">Carolyn Marie Dimmick</a>'], 'photo_reference': 'AW30NDwi7Wq3xAYAZHN65fqXhNeOJvvIucnRzb2WoDHzu8D5S99O9bkM9PX4iD3DegxFGSQr5HRCK67lbCkpdLkroE52x2OFvrBm7qmyJSD2fyM0zWALS7wDp07Gt9oilGmwayXfvKSQoHskdquk0fWKQwxxRrWPCOKBxoHCOEKk-gVtcO40', 'width': 2268}]",ChIJwU-pAcfhwFQRwjUP1wThEeQ,"{'compound_code': '3X48+G8 Springfield, OR, USA', 'global_code': '84PR3X48+G8'}",3.8,ChIJwU-pAcfhwFQRwjUP1wThEeQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",131,"551 West Centennial Boulevard, Springfield",1.0
OPERATIONAL,"{'location': {'lat': 44.05815399999999, 'lng': -123.107418}, 'viewport': {'northeast': {'lat': 44.0598023302915, 'lng': -123.1060685697085}, 'southwest': {'lat': 44.0571043697085, 'lng': -123.1087665302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hop Valley Brewing Co,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111671546572364340267"">Shaun Ratliff</a>'], 'photo_reference': 'AW30NDw9odYS_9ek-EObfpZWIPb7lvOxDw-H2cFi3YJ33Oiwdjv7uKaPmvf9oJ6ughZzRI2C4znWoct5wOIx8r6GOtcPSt-9VEzdic9xakXJQtRFVvf2cGe6hvLOgIAgJNSh19Y37vJB8kFrYailFBuPwggfYZx7UkoEigyPS57WNYffDKjC', 'width': 1868}]",ChIJC4938HQewVQR2h9zs-5ghUo,"{'compound_code': '3V5V+72 Eugene, OR, USA', 'global_code': '84PR3V5V+72'}",4.4,ChIJC4938HQewVQR2h9zs-5ghUo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",435,"990 West 1st Avenue, Eugene",
OPERATIONAL,"{'location': {'lat': 44.05459740000001, 'lng': -123.0895267}, 'viewport': {'northeast': {'lat': 44.0559648802915, 'lng': -123.0882468697085}, 'southwest': {'lat': 44.0532669197085, 'lng': -123.0909448302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,The Tap and Growler,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108753354197759087833"">John T.</a>'], 'photo_reference': 'AW30NDwoI8XIXUBKB46PWVs7kWVXIkFfS8a3wGxujO28mEUaBH6Uw0XeNmca9zdzhfk0GeNFuOJFffwpmPIH4rN1jECAcNzKNzlm5lYYfJGcTFjR1HTYmEYHDPU1lUhprXw8I3MQQrAZoXPoc6y6U9i5RdlMFtmKSxGHCp4FYao8BQtMpfe2', 'width': 4032}]",ChIJy-umnREewVQRDu9gMw_y0go,"{'compound_code': '3W36+R5 Eugene, OR, USA', 'global_code': '84PR3W36+R5'}",4.1,ChIJy-umnREewVQRDu9gMw_y0go,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",180,"207 East 5th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0735697, 'lng': -123.1472461}, 'viewport': {'northeast': {'lat': 44.0748101802915, 'lng': -123.1457138697085}, 'southwest': {'lat': 44.0721122197085, 'lng': -123.1484118302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Putters Family Entertainment Center,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115449097872072014292"">Ashlee Bruce</a>'], 'photo_reference': 'AW30NDxRSRhmhuTHKCirXZd3dlDVpOgMPewRd_qTCekFPh95QpRvhs4Tx_CMYHqEizb-Xp7bmFXlTnqtqzHmHyrt-x7yIjqvT5-tlCjG04e0wMCDtU1819vkg7NJKRm6NzyRR8cxZ5qeNEzf4SpclnnhN1bFe8aNJqgL8P9fu6qWRUerJ8RC', 'width': 3024}]",ChIJF5qSA3EewVQRonJt-JAZA5U,"{'compound_code': '3VF3+C4 Eugene, OR, USA', 'global_code': '84PR3VF3+C4'}",4.2,ChIJF5qSA3EewVQRonJt-JAZA5U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1682,"1156 State Highway 99 North, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0544355, 'lng': -123.089915}, 'viewport': {'northeast': {'lat': 44.05577488029149, 'lng': -123.0884424697085}, 'southwest': {'lat': 44.0530769197085, 'lng': -123.0911404302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Steelhead Brewery & McKenzie Brewing,{'open_now': False},"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103133565206388645583"">McKenzie Brewing</a>'], 'photo_reference': 'AW30NDyqDpyiHR6kKH2Kqn21xDRSF4aUa-id7YcTun-h52z7E9AVmhP0eTSg8zyRvhwvInukwscAtbDjeN9KW8qdzgzmUrBjtxsfbIRtTmJBc4d1NS6aC_UV0Bo1X1nPu1rTS5fpT1EZav3xck4Rwxh5DA4oVqQ9pwSfsYWuCHWi1viXYgVA', 'width': 2000}]",ChIJlZF8gBEewVQRbzdMqYGKdhU,"{'compound_code': '3W36+Q2 Eugene, OR, USA', 'global_code': '84PR3W36+Q2'}",4.1,ChIJlZF8gBEewVQRbzdMqYGKdhU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",510,"199 East 5th Avenue, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0715918, 'lng': -123.0427402}, 'viewport': {'northeast': {'lat': 44.0730292302915, 'lng': -123.0415029197085}, 'southwest': {'lat': 44.0703312697085, 'lng': -123.0442008802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Buffalo Wild Wings,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113935703037059511882"">Edward “lord garza” Kruger</a>'], 'photo_reference': 'AW30NDx3n5l0UdytQx1HgA5bQrTeIbkhPVIyrxRtaJtnaxpX8rMIDB8hzwXPTdOw6bN-fDePwBR5ZildyvlgfDO4fUAi8tZKf0OBN3JTkRWtjRjm1oAB1FtXKBPSvmu54tG6pWyoJ8y0Xl-bYY9fvJesE4s_LOHTer-sAyXOTDxQ9W_gTGKG', 'width': 4128}]",ChIJeb-mBJLhwFQRIF69oNjq8Sk,"{'compound_code': '3XC4+JW Springfield, OR, USA', 'global_code': '84PR3XC4+JW'}",3.8,ChIJeb-mBJLhwFQRIF69oNjq8Sk,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1395,"2770 Gateway Street, Springfield",2.0
OPERATIONAL,"{'location': {'lat': 44.0538448, 'lng': -123.0888378}, 'viewport': {'northeast': {'lat': 44.05517228029149, 'lng': -123.0876744197085}, 'southwest': {'lat': 44.0524743197085, 'lng': -123.0903723802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Marché,{'open_now': True},"[{'height': 3590, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111455687630259906475"">KWW Media</a>'], 'photo_reference': 'AW30NDwD8-kr53PfcFs3Cub4cmD9IPY2mMrp4f0W5_rI-udKSt_iIi0RR8gCw70rywyPjCWRCz189FY3LCmp-NyMJz39eNZEysxliVC9ODFEIuCMESwhLVV5T7IwCz8TtbhJ5lvZSoPqtGuHgd-8a_dV16pL96LyJuhp4AiENdwpOzppW-ms', 'width': 4456}]",ChIJubhuZBEewVQRaoyl6nchG8I,"{'compound_code': '3W36+GF Eugene, OR, USA', 'global_code': '84PR3W36+GF'}",4.3,ChIJubhuZBEewVQRaoyl6nchG8I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",737,"296 East 5th Avenue, Eugene",3.0
OPERATIONAL,"{'location': {'lat': 44.0309316, 'lng': -123.0910954}, 'viewport': {'northeast': {'lat': 44.03225503029149, 'lng': -123.0896845697085}, 'southwest': {'lat': 44.0295570697085, 'lng': -123.0923825302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Off The Waffle | South Eugene,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115998034464661734403"">John Kelly</a>'], 'photo_reference': 'AW30NDz6xfTrx4DuWt5YtB3VChhjMtYTloDcwA__S_pnebGjfffr14cLwfbCFGDfZm_t4wFTYoKjXCo-9gq82p4nT8XMf7_leTUjsLHKGi6_u1t9SI49yxe6Vaa0tp0rwJoGWg2EHh9Gxsc_IVA47_rm6EcgQXaxguIIWsnlEcBZUT9Yo073', 'width': 4608}]",ChIJwdJ_1FMewVQRFgxkQeAkDOo,"{'compound_code': '2WJ5+9H Eugene, OR, USA', 'global_code': '84PR2WJ5+9H'}",4.2,ChIJwdJ_1FMewVQRFgxkQeAkDOo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",534,"2540 Willamette Street, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0449132, 'lng': -123.0643482}, 'viewport': {'northeast': {'lat': 44.0463160302915, 'lng': -123.0626845197085}, 'southwest': {'lat': 44.0436180697085, 'lng': -123.0653824802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111605107701239112159"">Tamuril I</a>'], 'photo_reference': 'AW30NDx3p2U0bnUgi4O8yWJYaFHF-3ji_3dXeWJz0gOH5aCd_Pj0C6m4rEvJOil1LizQwUnUlRElMHddv_txErsLOhOqY_g97a-TG8S9ili3AEYA8Hyo84eE5mlrqs_lEWF8Gjx9Rm9RK8doD30cjTHGVbkVCyEZYHE-mMHXmhn_VuZ3G0E', 'width': 4032}]",ChIJzeO5gSUewVQRgVJX7c0JlFE,"{'compound_code': '2WVP+X7 Eugene, OR, USA', 'global_code': '84PR2WVP+X7'}",3.8,ChIJzeO5gSUewVQRgVJX7c0JlFE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",88,"1920 Franklin Boulevard, Eugene",1.0
OPERATIONAL,"{'location': {'lat': 44.0694251, 'lng': -123.1041663}, 'viewport': {'northeast': {'lat': 44.07079513029149, 'lng': -123.1027059197085}, 'southwest': {'lat': 44.06809716970849, 'lng': -123.1054038802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BJ's Restaurant & Brewhouse,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108646311464849739487"">BJ&#39;s Restaurant &amp; Brewhouse</a>'], 'photo_reference': 'AW30NDw4xJUob7IWsu0Yh8mr5rSj5TrXbsFv2WYbs9eIoOXmmAqfo7ziB7CnnXajEkbFzWBsatS7F_1DPly2rp59HgJREngQlDvM97g7jELUwk7ExUg5XH4AleYYyW0HDkys4T04v2zlQso5dKmmBPMD-Ck53IDiHpfEqQc7X0oAQVvdajKO', 'width': 4032}]",ChIJN6ttSBniwFQRa_nn2nCPHIc,"{'compound_code': '3V9W+Q8 Eugene, OR, USA', 'global_code': '84PR3V9W+Q8'}",4.0,ChIJN6ttSBniwFQRa_nn2nCPHIc,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1807,"1080 Valley River Way, Eugene",2.0
OPERATIONAL,"{'location': {'lat': 44.0683414, 'lng': -123.1070397}, 'viewport': {'northeast': {'lat': 44.0696154802915, 'lng': -123.1060318197085}, 'southwest': {'lat': 44.0669175197085, 'lng': -123.1087297802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102600629241927511370"">Subway</a>'], 'photo_reference': 'AW30NDy0hFTEo21843fvMkh51sn52X5eHekDk8bo1gdlBn8w7NYrLelDQmo3b2ORfUTfiSSfPOj1QoOUBO2aTZQSEb0vNhwDAY0lzxQATPsZLiEWnqu4cuLdKLuK6IT6ZSDR0xA7nr-BHKCazRbRTQqRUXXij8vWPMH_qALCPImD2qDNIK9A', 'width': 1763}]",ChIJualvseYdwVQRB_mtog7b_PY,"{'compound_code': '3V9V+85 Eugene, OR, USA', 'global_code': '84PR3V9V+85'}",3.2,ChIJualvseYdwVQRB_mtog7b_PY,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",53,"Valley River Center Space G0014, Eugene",1.0
