business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': 37.8734782, 'lng': -122.266408}, 'viewport': {'northeast': {'lat': 37.8748151802915, 'lng': -122.2649868197085}, 'southwest': {'lat': 37.87211721970851, 'lng': -122.2676847802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Yali's Café,{'open_now': False},"[{'height': 1337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107721404123505875377"">Trap Speed 1320</a>'], 'photo_reference': 'AW30NDxp7CXZTBcd54o1k2RoVO6SzdAEe85W3IFu6iaj-UjOaIRaTAYhuCQFsBxd-t9lKAJAxOPze9iOUpcnLlYC9bQNoeRn4-2GRJyEVVLbZ7LWrpYwBNQHPWYnIPx-neL9Gbwy1RBLo8Hd0cRyJDEHcuBum_etT2tteRFX0kqfFjJGNy-P', 'width': 1985}]",ChIJq6PhM55-hYAR-EokE9qVQdA,"{'compound_code': 'VPFM+9C Berkeley, CA, USA', 'global_code': '849VVPFM+9C'}",4.2,ChIJq6PhM55-hYAR-EokE9qVQdA,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",183.0,"1920 Oxford Street, Berkeley",,1.0
OPERATIONAL,"{'location': {'lat': 37.8807056, 'lng': -122.2689222}, 'viewport': {'northeast': {'lat': 37.88202913029151, 'lng': -122.2676969197085}, 'southwest': {'lat': 37.87933116970851, 'lng': -122.2703948802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Saul's Restaurant & Delicatessen,{'open_now': True},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110341556239919363556"">Alan Cooperstein</a>'], 'photo_reference': 'AW30NDyVyCgPm4QJgddTiEzCMYv5t2w7rNjqjRAGzbTM2d8r1T8Ofh-ywJ0M5-oRqFF7MD-UobrKc7swwoXi48QUbYKFvWkkia-MNdExserU_hrUSf_SD86lPFCUFsR02qHtin8qBthDLlAMj07ybuz3XV8czOa8epxOSyLzS3xQHbKND4AF', 'width': 3072}]",ChIJgcIf0KZ-hYAR_yowREPdtsY,"{'compound_code': 'VPJJ+7C Berkeley, CA, USA', 'global_code': '849VVPJJ+7C'}",4.5,ChIJgcIf0KZ-hYAR_yowREPdtsY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1633.0,"1475 Shattuck Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8785833, 'lng': -122.2685778}, 'viewport': {'northeast': {'lat': 37.8798855302915, 'lng': -122.2672370697085}, 'southwest': {'lat': 37.8771875697085, 'lng': -122.2699350302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Grégoire Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117035015171413145710"">Niharika Remella</a>'], 'photo_reference': 'AW30NDwM6rk87QWioOFv9la2j12UKNOUZi-209C1nUnF2TedWbpY2Fe0srfcpki7vCXUswypIfdPsupXStzNFRzn2x-Enel-z9GgmRmI1wr7F1wbyl8Sj9dOViBfy7fVA5L05WM0Xm1TkPSHy_nJa3kL3_AhashOuCxmvsYkAh9SCISv0b3W', 'width': 3024}]",ChIJtd1mG6F-hYARojnUY51ID8Q,"{'compound_code': 'VPHJ+CH Berkeley, CA, USA', 'global_code': '849VVPHJ+CH'}",4.5,ChIJtd1mG6F-hYARojnUY51ID8Q,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",783.0,"2109 Cedar Street, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8676208, 'lng': -122.2628369}, 'viewport': {'northeast': {'lat': 37.8688260802915, 'lng': -122.2614354697085}, 'southwest': {'lat': 37.8661281197085, 'lng': -122.2641334302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Julia's Restaurant,{'open_now': False},"[{'height': 3728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101809715525941611511"">Julia&#39;s Restaurant</a>'], 'photo_reference': 'AW30NDyJV8IdnxoM3Mm9icSQIBVxPiCZMLVY1A1rfWjmNK-F-ccPdiyoL_6SReXdVsuUIg0-NLyIqwJ2VMKE5FjBxKHgFX1mMFoeGheqv8rl9iUJLP_z-8fG1lzQeQ8fbhuH3swjAPAKshCRDyenr8F7ZgBE3XCgI-0MfiWT8zfwzYbcNh0p', 'width': 5591}]",ChIJbZrrfih8hYARWpoNM70K1r0,"{'compound_code': 'VP9P+2V Berkeley, CA, USA', 'global_code': '849VVP9P+2V'}",4.4,ChIJbZrrfih8hYARWpoNM70K1r0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",77.0,"2315 Durant Avenue 2nd floor, Berkeley",,
OPERATIONAL,"{'location': {'lat': 37.87788330000001, 'lng': -122.26925}, 'viewport': {'northeast': {'lat': 37.8792518302915, 'lng': -122.2678248197085}, 'southwest': {'lat': 37.8765538697085, 'lng': -122.2705227802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Guerilla Cafe,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114793145856343531045"">Guerilla Cafe</a>'], 'photo_reference': 'AW30NDyd23kWY0kjrihIoPT0ypAH4WmirxpwSl1Cm4XR4l2Pv5Wa6BS8RGhZQgqO6iS-heIGbnFNAes2NZ_2HU4N6atjmqNzTK5XUHUclR6_KG2LampKFt-ffTcS6yFgh0ih3Fd4ozjIOl3ZlfVq8LUf3Ww3MVdAW-LLzYzIj4Y8iOduV6L_', 'width': 2048}]",ChIJoe7XC6F-hYARYIiq13W7xeM,"{'compound_code': 'VPHJ+57 Berkeley, CA, USA', 'global_code': '849VVPHJ+57'}",4.5,ChIJoe7XC6F-hYARYIiq13W7xeM,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",290.0,"1620 Shattuck Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.875042, 'lng': -122.268931}, 'viewport': {'northeast': {'lat': 37.8763971802915, 'lng': -122.2675008697085}, 'southwest': {'lat': 37.8736992197085, 'lng': -122.2701988302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Via del Corso,{'open_now': False},"[{'height': 3620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117795540547823162027"">Tev Lee</a>'], 'photo_reference': 'AW30NDwSO_0zhkB0hZWSykEKjUgG9HJGXOIrHyHuT3YyXGGC1i0ag8asajdiEc8A5-3JSU-JdBEdcf-S697CyPGNCd1sXJGrGgghubPFY-QzCNuWC4WxLAlrcSeRYK8aSqzmin9aejNl_dRXDuI9l19wm7tsez0oxf5RYLM4kC0upN7bIwSx', 'width': 5434}]",ChIJE5H8ep9-hYARYpxLSzekYjQ,"{'compound_code': 'VPGJ+2C Berkeley, CA, USA', 'global_code': '849VVPGJ+2C'}",4.6,ChIJE5H8ep9-hYARYpxLSzekYjQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",409.0,"1788 Shattuck Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8713792, 'lng': -122.2679065}, 'viewport': {'northeast': {'lat': 37.8726508802915, 'lng': -122.2665462697085}, 'southwest': {'lat': 37.8699529197085, 'lng': -122.2692442302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115102307186632409206"">Torben Mauch</a>'], 'photo_reference': 'AW30NDyK-sevPSiBV6XZl3l3rN6bCw91GwW2pkGcPh_HSXRcMKZhv8632NdnH2G0RYGdjCGUPeCgvrKLoTybvpeodsg1yoTLFVRcKBOEJyRvn2QSgyClhYw5Q_tB2_8YsOqVWfam1L8s1NAcNhFsPFTBjgmlo_gxhTUs-dtAQgf69SDBSfE8', 'width': 4032}]",ChIJ9YdgeZ5-hYARNoxHjxUskPs,"{'compound_code': 'VPCJ+HR Berkeley, CA, USA', 'global_code': '849VVPCJ+HR'}",3.9,ChIJ9YdgeZ5-hYARNoxHjxUskPs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",112.0,"92 Shattuck Avenue Shop #6, Berkeley",,1.0
OPERATIONAL,"{'location': {'lat': 37.86798520000001, 'lng': -122.2565786}, 'viewport': {'northeast': {'lat': 37.86939823029151, 'lng': -122.2552964197085}, 'southwest': {'lat': 37.86670026970851, 'lng': -122.2579943802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Henry's Bar & Restaurant,{'open_now': False},"[{'height': 1255, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110874321813988881523"">Henry&#39;s Bar &amp; Restaurant</a>'], 'photo_reference': 'AW30NDwAGGhvT3TdAHv0PizeJ3y9ohlCpr34Vrlt1LcH24HLHrnWh6kr8mKx7K2PkX95yqjHxe_GI42BrKBdCN6zlkJTWjhsSWT9W4CAc0CTGMVwXDRXv_r6W3nSazUw-EBJZ-s_QmO3eTlFdOwoxlbdiI5IltlwkcQFn_5LpVPAZDe_2CSc', 'width': 1899}]",ChIJO1q-ry98hYARyX4uGixipdo,"{'compound_code': 'VP9V+59 Berkeley, CA, USA', 'global_code': '849VVP9V+59'}",4.1,ChIJO1q-ry98hYARyX4uGixipdo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,"2600 Durant Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.9020361, 'lng': -122.3029444}, 'viewport': {'northeast': {'lat': 37.9033691802915, 'lng': -122.3017018697085}, 'southwest': {'lat': 37.90067121970851, 'lng': -122.3043998302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Elevation 66 Brewing Company,{'open_now': True},"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102829777536151631011"">Justin Bugajski</a>'], 'photo_reference': 'AW30NDxV7l1_TflRZ1aXP4dQ6FXLILJo1pvB4rf6c-lTPAjpah5Y7h_sREVJ-Z2jrIa5OJBy2gTkwzeQ0YHSfVQuorszmzpxbKm_JmR1WCR5m0EzWJ664aTmcNTyUSTDAzh2P4R0tQNiwy_AeFSsZZFtd9Ni3QgEbnd2tftxyETbY1Lo1fWr', 'width': 5344}]",ChIJL8EcaSJ5hYARd1efeP1pmgY,"{'compound_code': 'WM2W+RR El Cerrito, CA, USA', 'global_code': '849VWM2W+RR'}",4.3,ChIJL8EcaSJ5hYARd1efeP1pmgY,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",363.0,"10082 San Pablo Avenue, El Cerrito",,2.0
OPERATIONAL,"{'location': {'lat': 37.87186929999999, 'lng': -122.269018}, 'viewport': {'northeast': {'lat': 37.8732927802915, 'lng': -122.2676836197085}, 'southwest': {'lat': 37.8705948197085, 'lng': -122.2703815802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bobby G's Pizzeria,{'open_now': True},"[{'height': 549, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102518436662884484244"">Bobby G&#39;s Pizzeria</a>'], 'photo_reference': 'AW30NDx-la9XHRIO4fEi1ZbDgovgYxXsP0mv62jwShdceMPuRvKY3iOIRclebDF6N160uEAmazoMzNpDcH_E_62WSM8dBZyrjsjESXJDk-urB7JgEBaF0X4jjgvl9zcZsNl4CqKD8WqX6bdTuCAGVhihfHf6qz2uWdJc0x_plDfG37CovxXI', 'width': 974}]",ChIJjWUS7Z5-hYARH7aBIGP5DZk,"{'compound_code': 'VPCJ+P9 Berkeley, CA, USA', 'global_code': '849VVPCJ+P9'}",4.3,ChIJjWUS7Z5-hYARH7aBIGP5DZk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",519.0,"2072 University Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8764175, 'lng': -122.2693087}, 'viewport': {'northeast': {'lat': 37.8778494302915, 'lng': -122.2678358697085}, 'southwest': {'lat': 37.8751514697085, 'lng': -122.2705338302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taste of the Himalayas,{'open_now': True},"[{'height': 1658, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111969060179400283821"">Taste of the Himalayas</a>'], 'photo_reference': 'AW30NDwHCMQ9K8ZYK6R4KW4um65MhDHOvJAudw8iiOsiR8HxLr9zRajn1pD210AfPUPMScn6zy6JCvQf2nDdENmMw2xvGnJocqLHeYV7BJuWMvKkDo5BRoZpzftPQa8Yvkd43C9PfyRUHLc0ZKMsipeRjUaOBt-wZ3iGb005dPLtEU1pKepg', 'width': 3996}]",ChIJF42YyKF-hYARXWrOlU31bsU,"{'compound_code': 'VPGJ+H7 Berkeley, CA, USA', 'global_code': '849VVPGJ+H7'}",4.4,ChIJF42YyKF-hYARXWrOlU31bsU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",355.0,"1700 Shattuck Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.87811479999999, 'lng': -122.2693882}, 'viewport': {'northeast': {'lat': 37.8795909802915, 'lng': -122.2681440197085}, 'southwest': {'lat': 37.8768930197085, 'lng': -122.2708419802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Barney's Gourmet Hamburgers,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110454583067424171339"">허성호Sungho Huh</a>'], 'photo_reference': 'AW30NDzsmB22emPqsEpn8tA6NoPeOiaCkeMsn_gKwbKmNWmy3obFc4wwrgzGc2RZcxDFeTcX1SQrh0NieRbHlqEfO1UY4Xua1KpB0C5zuEec8ggnWv2fb9rC9cV13T5Q46MKW2Gi0b0OdKh7doF17LMk3nd3zkp3VC_TyThc5DlUjpUZb8o0', 'width': 4032}]",ChIJq3e3DqF-hYARKKiyoPPI3qs,"{'compound_code': 'VPHJ+66 Berkeley, CA, USA', 'global_code': '849VVPHJ+66'}",4.4,ChIJq3e3DqF-hYARKKiyoPPI3qs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",642.0,"1600 Shattuck Avenue #112, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8912593, 'lng': -122.2774835}, 'viewport': {'northeast': {'lat': 37.8927108802915, 'lng': -122.2761453697085}, 'southwest': {'lat': 37.8900129197085, 'lng': -122.2788433302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ajanta,{'open_now': False},"[{'height': 604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103777795780990261098"">Ajanta</a>'], 'photo_reference': 'AW30NDwg_s_2Tfnh3C9Lqvq5bzNPxo3wmbghxk-1oLs-bc3N_OCJlnNP1uP3kcP8wcpJFrgYRdlc0QfbokG085WQLw0uilaqg7a3UzUwzECg1-zvH6eTWbMArOBwCxERjoSXoh1m0sh-F8Oy4OQXX_1ps03uVFF88aYJIgAXA32-6AqzyEHW', 'width': 604}]",ChIJV265sbJ-hYARG0oGZZqK-gQ,"{'compound_code': 'VPRF+G2 Berkeley, CA, USA', 'global_code': '849VVPRF+G2'}",4.3,ChIJV265sbJ-hYARG0oGZZqK-gQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",256.0,"1888 Solano Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.9078088, 'lng': -122.3055801}, 'viewport': {'northeast': {'lat': 37.9091248802915, 'lng': -122.3043337697085}, 'southwest': {'lat': 37.9064269197085, 'lng': -122.3070317302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112477087801324466742"">Lea Pia</a>'], 'photo_reference': 'AW30NDxVA_J9VgfD2q9OP95CTgX0xmeDTNlpBKGY_O9eNrCfnljC8nNy3C39NhMSBFLTxDB-73gM-XM9cWrdAQrqVxBatpfrySMJ3qNChBqGCwE6pHixwbYQ-zM3yJXD6ftsCi52yxF8QNtqlWdTAgCjGeHoZZ-_buqRYIGfDRyoMZ3eHk6m', 'width': 3024}]",ChIJNab9EBx5hYARTQM1yFuc3h8,"{'compound_code': 'WM5V+4Q El Cerrito, CA, USA', 'global_code': '849VWM5V+4Q'}",3.9,ChIJNab9EBx5hYARTQM1yFuc3h8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",61.0,"10398 San Pablo Avenue, El Cerrito",,1.0
OPERATIONAL,"{'location': {'lat': 37.8698139, 'lng': -122.3004444}, 'viewport': {'northeast': {'lat': 37.8711654302915, 'lng': -122.2991623197085}, 'southwest': {'lat': 37.8684674697085, 'lng': -122.3018602802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oceanview Diner,{'open_now': False},"[{'height': 630, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112571258621374808646"">Oceanview Diner</a>'], 'photo_reference': 'AW30NDzju-dnMMUCV501sOexOjK4o38qhMqm5_VfnmA3NL5Os_KERZRjpSUs-Zjd6deR5mbBCUOhSSeZmXSRhexzCRHZk5r2xQ9o3PROBl_A4Z63hcgHOFNSg-Deup9KfvApWjAacVHoK4X7ErYME2wPhz7IRofLjajmFyw4KgLrBYqhrevm', 'width': 1200}]",ChIJ_SFKMd1-hYARW3ChWEnywyM,"{'compound_code': 'VM9X+WR Berkeley, CA, USA', 'global_code': '849VVM9X+WR'}",4.4,ChIJ_SFKMd1-hYARW3ChWEnywyM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1274.0,"1807 Fourth Street, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.87029100000001, 'lng': -122.267111}, 'viewport': {'northeast': {'lat': 37.8717161302915, 'lng': -122.2657256697085}, 'southwest': {'lat': 37.8690181697085, 'lng': -122.2684236302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ippuku,{'open_now': False},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109590263292160350034"">Ippuku</a>'], 'photo_reference': 'AW30NDz9UVVxYvZmIhiX0qPmU8GoLReHexK4D0R1pPLy0fQzCMIaS1n-B_hlFDB9GOkNxdZkVUSKWIM6cK4CbFj2odey6ACBgNvs_kYGfooYpsJBPSAO35v4vJqhLGdzkVpQE6pVUDN2fGYkotq3qPbvCKKTa-77Z-nHeCHuKqyCyNM2ktSp', 'width': 1920}]",ChIJucLtwJ1-hYAR7qhrXpzINOo,"{'compound_code': 'VPCM+45 Berkeley, CA, USA', 'global_code': '849VVPCM+45'}",4.6,ChIJucLtwJ1-hYAR7qhrXpzINOo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",577.0,"2130 Center Street, Berkeley",,3.0
OPERATIONAL,"{'location': {'lat': 37.87031, 'lng': -122.2670026}, 'viewport': {'northeast': {'lat': 37.8717227302915, 'lng': -122.2656958197085}, 'southwest': {'lat': 37.8690247697085, 'lng': -122.2683937802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ben & Jerry’s,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112113004026004723869"">YuanYuan Lo (Yona)</a>'], 'photo_reference': 'AW30NDwgs-_NV_pKEUDR8GVqk98Q6Lp3zg-k-gMOH-SWkbSnUp8_Ux-RiryXmA9pr6O0Jd3w-LtTikecX-0ZtIy8tr6gPvreQ_p8SGlGJSaRIfx1Zr6lo0ftVTS2tDF8iJmvZ3vWhkT5yE8D1cl9EvfpvdWyz2Ta5eMxZJyYRn9-hOhHr_p5', 'width': 4032}]",ChIJucLtwJ1-hYAR-qBdBl0deFo,"{'compound_code': 'VPCM+45 Berkeley, CA, USA', 'global_code': '849VVPCM+45'}",4.2,ChIJucLtwJ1-hYAR-qBdBl0deFo,GOOGLE,"['meal_takeaway', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",95.0,"2130 Center Street Suite 102, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.8755375, 'lng': -122.260005}, 'viewport': {'northeast': {'lat': 37.8769070802915, 'lng': -122.2587708697085}, 'southwest': {'lat': 37.8742091197085, 'lng': -122.2614688302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Talpense Mexican Restaurant,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112136445037246146617"">Erik H</a>'], 'photo_reference': 'AW30NDxHLyzfETse-91MeDos_rlMwrXouxyuoJcnfesL_ULfnkq33ueFcGV9ZtaJ-GjVQlI9kw8NPEUweGElgfa10leoh6o5L4eDZ0f8IoX1j9zItGtP7rfW7cStpGLkob0ga-7EhZ--Fp6X6eehouByW0SIXk-4LR2lp3LGi9UTwY63I5QV', 'width': 3024}]",ChIJs7ZpeSF8hYARk-l7zEqWEDM,"{'compound_code': 'VPGQ+6X Berkeley, CA, USA', 'global_code': '849VVPGQ+6X'}",4.3,ChIJs7ZpeSF8hYARk-l7zEqWEDM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",270.0,"1841 Euclid Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.89108239999999, 'lng': -122.2873187}, 'viewport': {'northeast': {'lat': 37.8923537302915, 'lng': -122.2859628697085}, 'southwest': {'lat': 37.8896557697085, 'lng': -122.2886608302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fonda,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105385686494613771360"">Richard Hintz</a>'], 'photo_reference': 'AW30NDy5OgCF8qpcs4p-pzFffCXaR9HzZMfzu99Mt1PzdK6-xuAiACvXUO4Ka-leCwSaK4xRaOChPwusyBE--gKoaaQqPn_65-s7UYg4yqfUO0ZUS7zN9xr5pv4DDb7_L71GU2mBqAoOFHhn6636071ANRF6mpQYKO9xpJcVhnJ4W-qn61wC', 'width': 4032}]",ChIJy6Byhkp5hYARF8qyHZPQ2FI,"{'compound_code': 'VPR7+C3 Berkeley, CA, USA', 'global_code': '849VVPR7+C3'}",4.3,ChIJy6Byhkp5hYARF8qyHZPQ2FI,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",333.0,"1501 Solano Avenue, Berkeley",,2.0
OPERATIONAL,"{'location': {'lat': 37.89865489999999, 'lng': -122.3013397}, 'viewport': {'northeast': {'lat': 37.9000980302915, 'lng': -122.3000270197085}, 'southwest': {'lat': 37.8974000697085, 'lng': -122.3027249802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Romano's Macaroni Grill,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111220125845371293732"">Dudy Bar-Tal</a>'], 'photo_reference': 'AW30NDyUWJUoJsFmQFYMRueugFwK2lonaQKohNJYSpE3of82j8TLd9QyZuLVp6C92U3NZBs3CE3Lo_v00IT-RomMh06fjV-lXhgP_U6KitkbMn023vSX_W5VyagMnZ9UDjXgKUlLXxPwSRQ4OtnfN_oIyTIupQcJce6VrB1ND1-bjq6rAXyn', 'width': 4080}]",ChIJE-M4nCR5hYARHWF92nXSONo,"{'compound_code': 'VMXX+FF El Cerrito, CA, USA', 'global_code': '849VVMXX+FF'}",3.9,ChIJE-M4nCR5hYARHWF92nXSONo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",875.0,"8000 El Cerrito Plaza, El Cerrito",,2.0
OPERATIONAL,"{'location': {'lat': 37.87939339999999, 'lng': -122.2963245}, 'viewport': {'northeast': {'lat': 37.8808148802915, 'lng': -122.2947938697085}, 'southwest': {'lat': 37.8781169197085, 'lng': -122.2974918302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,{'open_now': True},"[{'height': 3392, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110162457115297224651"">Peter Bernhardt</a>'], 'photo_reference': 'AW30NDxDBZwBBlUibkTima_GjByzGjyFTYRRqbwC89-R6vUjtjBFqQOwIRls9Jfu2AEnJpWocvmSsAHvNhfiL8zcej_mbjmWZ1unlfViFaiYrFl1lXXHUpDMUMlLHF08_903BT8UaZdbq6NJsqnCx-uxeXWL3A2gcwid22EEtI61sMrcJ4Bp', 'width': 6464}]",ChIJiS0ZZM5-hYARnHRaTnjr_1Y,"{'compound_code': 'VPH3+QF Berkeley, CA, USA', 'global_code': '849VVPH3+QF'}",4.2,ChIJiS0ZZM5-hYARnHRaTnjr_1Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",436.0,"1050 Gilman Street, Berkeley",,1.0
